3500	1.5
3450	5
3400	15.5
3350	31
3300	44
3250	50
3200	9
3150	47
3100	43
3050	37
3000	37
2950	32
2900	26
2850	22
2800	19
2750	15
2700	13
2650	11
2600	9
2550	8
2500	7
2450	6
2400	5
2350	4.5
2300	4
2250	4
2200	3.5
2150	3
2100	3
2050	3
2000	2.5
1950	2.5
1900	2.5
