3500	2.5
3450	2.5
3400	17.5
3350	31
3300	44
3250	50
3200	49
3150	47
3100	43
3050	37
3000	32
2950	26
2900	22
2850	19
2800	15
2750	13
2700	11
2650	9
2600	8
2550	7
2500	6
2450	5
2400	4.5
2350	4
2300	4
2250	3.5
2200	3
2150	3
2100	3
2050	2.5
2000	2.5
1950	2.5
1900	2.5
